Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
14636	Spectrogram 1	1	956560.55225	956563.55225	0	15000	Orange-billed Nightingale-Thrush	obnthr1	0.1058	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084200.WAV	12.0
14637	Spectrogram 1	1	956561.55225	956564.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1029	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084200.WAV	13.0
14638	Spectrogram 1	1	956563.55225	956566.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1049	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084200.WAV	15.0
14639	Spectrogram 1	1	956564.55225	956567.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3140	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084200.WAV	16.0
14640	Spectrogram 1	1	956564.55225	956567.55225	0	15000	Orange-billed Nightingale-Thrush	obnthr1	0.1571	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084200.WAV	16.0
14641	Spectrogram 1	1	956565.55225	956568.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3316	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084200.WAV	17.0
14642	Spectrogram 1	1	956565.55225	956568.55225	0	15000	Orange-billed Nightingale-Thrush	obnthr1	0.1241	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084200.WAV	17.0
14643	Spectrogram 1	1	956575.55225	956578.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1583	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084200.WAV	27.0
14644	Spectrogram 1	1	956578.55225	956581.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3650	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084200.WAV	30.0
14645	Spectrogram 1	1	956579.55225	956582.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1164	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084200.WAV	31.0
14646	Spectrogram 1	1	956582.55225	956585.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1150	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084200.WAV	34.0
14647	Spectrogram 1	1	956583.55225	956586.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.4074	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084200.WAV	35.0
14648	Spectrogram 1	1	956584.55225	956587.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2474	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084200.WAV	36.0
14649	Spectrogram 1	1	956585.55225	956588.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2720	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084200.WAV	37.0
14650	Spectrogram 1	1	956587.55225	956590.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.4712	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084200.WAV	39.0
14651	Spectrogram 1	1	956588.55225	956591.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2542	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084200.WAV	40.0
14652	Spectrogram 1	1	956592.55225	956595.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2392	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084200.WAV	44.0
14653	Spectrogram 1	1	956593.55225	956596.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3473	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084200.WAV	45.0
14654	Spectrogram 1	1	956594.55225	956597.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1536	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084200.WAV	46.0
14655	Spectrogram 1	1	956599.55225	956602.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2410	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084200.WAV	51.0
14656	Spectrogram 1	1	956600.55225	956603.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2351	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084200.WAV	52.0
14657	Spectrogram 1	1	956604.55225	956607.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1061	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084200.WAV	56.0
14658	Spectrogram 1	1	956609.55225	956612.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1691	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084800.WAV	1.0
14659	Spectrogram 1	1	956610.55225	956613.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2684	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084800.WAV	2.0
14660	Spectrogram 1	1	956611.55225	956614.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2521	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084800.WAV	3.0
14661	Spectrogram 1	1	956614.55225	956617.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1089	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084800.WAV	6.0
14662	Spectrogram 1	1	956618.55225	956621.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1045	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084800.WAV	10.0
14663	Spectrogram 1	1	956625.55225	956628.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1719	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084800.WAV	17.0
14664	Spectrogram 1	1	956626.55225	956629.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1223	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084800.WAV	18.0
14665	Spectrogram 1	1	956627.55225	956630.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1484	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084800.WAV	19.0
14666	Spectrogram 1	1	956635.55225	956638.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1096	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084800.WAV	27.0
14667	Spectrogram 1	1	956636.55225	956639.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1621	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084800.WAV	28.0
14668	Spectrogram 1	1	956636.55225	956639.55225	0	15000	Orange-billed Nightingale-Thrush	obnthr1	0.1064	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084800.WAV	28.0
14669	Spectrogram 1	1	956639.55225	956642.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3652	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084800.WAV	31.0
14670	Spectrogram 1	1	956640.55225	956643.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1500	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084800.WAV	32.0
14671	Spectrogram 1	1	956654.55225	956657.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1593	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084800.WAV	46.0
14672	Spectrogram 1	1	956665.55225	956668.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1020	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_084800.WAV	57.0
14673	Spectrogram 1	1	956671.55225	956674.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.4005	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	3.0
14674	Spectrogram 1	1	956672.55225	956675.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3122	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	4.0
14675	Spectrogram 1	1	956673.55225	956676.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1561	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	5.0
14676	Spectrogram 1	1	956675.55225	956678.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2755	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	7.0
14677	Spectrogram 1	1	956681.55225	956684.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3598	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	13.0
14678	Spectrogram 1	1	956682.55225	956685.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.5094	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	14.0
14679	Spectrogram 1	1	956683.55225	956686.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1911	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	15.0
14680	Spectrogram 1	1	956686.55225	956689.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3608	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	18.0
14681	Spectrogram 1	1	956687.55225	956690.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.4527	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	19.0
14682	Spectrogram 1	1	956688.55225	956691.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1980	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	20.0
14683	Spectrogram 1	1	956690.55225	956693.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2797	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	22.0
14684	Spectrogram 1	1	956691.55225	956694.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2405	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	23.0
14685	Spectrogram 1	1	956692.55225	956695.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3643	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	24.0
14686	Spectrogram 1	1	956696.55225	956699.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2440	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	28.0
14687	Spectrogram 1	1	956697.55225	956700.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1193	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	29.0
14688	Spectrogram 1	1	956698.55225	956701.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1370	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	30.0
14689	Spectrogram 1	1	956701.55225	956704.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2631	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	33.0
14690	Spectrogram 1	1	956702.55225	956705.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.4821	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	34.0
14691	Spectrogram 1	1	956703.55225	956706.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3220	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	35.0
14692	Spectrogram 1	1	956705.55225	956708.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1456	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	37.0
14693	Spectrogram 1	1	956706.55225	956709.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1143	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	38.0
14694	Spectrogram 1	1	956707.55225	956710.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1492	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	39.0
14695	Spectrogram 1	1	956708.55225	956711.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3190	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	40.0
14696	Spectrogram 1	1	956711.55225	956714.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.4166	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	43.0
14697	Spectrogram 1	1	956712.55225	956715.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2352	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	44.0
14698	Spectrogram 1	1	956713.55225	956716.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1002	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	45.0
14699	Spectrogram 1	1	956718.55225	956721.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.5454	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	50.0
14700	Spectrogram 1	1	956719.55225	956722.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2655	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	51.0
14701	Spectrogram 1	1	956720.55225	956723.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3111	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	52.0
14702	Spectrogram 1	1	956724.55225	956727.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.7160	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	56.0
14703	Spectrogram 1	1	956725.55225	956728.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.4340	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_085400.WAV	57.0
14704	Spectrogram 1	1	956728.55225	956731.55225	0	15000	Orange-billed Nightingale-Thrush	obnthr1	0.3550	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_090000.WAV	0.0
14705	Spectrogram 1	1	956728.55225	956731.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1143	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_090000.WAV	0.0
14706	Spectrogram 1	1	956729.55225	956732.55225	0	15000	Orange-billed Nightingale-Thrush	obnthr1	0.3202	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_090000.WAV	1.0
14707	Spectrogram 1	1	956733.55225	956736.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1735	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_090000.WAV	5.0
14708	Spectrogram 1	1	956734.55225	956737.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2484	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_090000.WAV	6.0
14709	Spectrogram 1	1	956737.55225	956740.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3412	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_090000.WAV	9.0
14710	Spectrogram 1	1	956738.55225	956741.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2975	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_090000.WAV	10.0
14711	Spectrogram 1	1	956744.55225	956747.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1458	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_090000.WAV	16.0
14712	Spectrogram 1	1	956745.55225	956748.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3282	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_090000.WAV	17.0
14713	Spectrogram 1	1	956751.55225	956754.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1181	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_090000.WAV	23.0
14714	Spectrogram 1	1	956752.55225	956755.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.4129	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_090000.WAV	24.0
14715	Spectrogram 1	1	956757.55225	956760.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2006	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_090000.WAV	29.0
14716	Spectrogram 1	1	956758.55225	956761.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3295	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_090000.WAV	30.0
14717	Spectrogram 1	1	956767.55225	956770.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1539	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_090000.WAV	39.0
14718	Spectrogram 1	1	956784.55225	956787.55225	0	15000	Orange-billed Nightingale-Thrush	obnthr1	0.1652	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_090000.WAV	56.0
14719	Spectrogram 1	1	956858.55225	956861.55225	0	15000	Orange-billed Nightingale-Thrush	obnthr1	0.1092	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_091200.WAV	10.0
14720	Spectrogram 1	1	956864.55225	956867.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2340	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_091200.WAV	16.0
14721	Spectrogram 1	1	956914.55225	956917.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1021	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_091800.WAV	6.0
14722	Spectrogram 1	1	956925.55225	956928.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1171	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_091800.WAV	17.0
14723	Spectrogram 1	1	956938.55225	956941.55225	0	15000	Orange-billed Nightingale-Thrush	obnthr1	0.1024	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_091800.WAV	30.0
14724	Spectrogram 1	1	957149.55225	957152.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2249	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_094200.WAV	1.0
14725	Spectrogram 1	1	957169.55225	957172.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1079	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_094200.WAV	21.0
14726	Spectrogram 1	1	957193.55225	957196.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2280	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_094200.WAV	45.0
14727	Spectrogram 1	1	957214.55225	957217.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1341	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_094800.WAV	6.0
14728	Spectrogram 1	1	957215.55225	957218.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1673	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_094800.WAV	7.0
14729	Spectrogram 1	1	957234.55225	957237.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3862	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_094800.WAV	26.0
14730	Spectrogram 1	1	957234.55225	957237.55225	0	15000	Orange-billed Nightingale-Thrush	obnthr1	0.1623	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_094800.WAV	26.0
14731	Spectrogram 1	1	957235.55225	957238.55225	0	15000	Orange-billed Nightingale-Thrush	obnthr1	0.1899	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_094800.WAV	27.0
14732	Spectrogram 1	1	957238.55225	957241.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2313	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_094800.WAV	30.0
14733	Spectrogram 1	1	957239.55225	957242.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.4006	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_094800.WAV	31.0
14734	Spectrogram 1	1	957243.55225	957246.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1543	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_094800.WAV	35.0
14735	Spectrogram 1	1	957255.55225	957258.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.5225	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_094800.WAV	47.0
14736	Spectrogram 1	1	957256.55225	957259.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.4388	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_094800.WAV	48.0
14737	Spectrogram 1	1	957260.55225	957263.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3413	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_094800.WAV	52.0
14738	Spectrogram 1	1	957272.55225	957275.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2556	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_095400.WAV	4.0
14739	Spectrogram 1	1	957273.55225	957276.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2023	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_095400.WAV	5.0
14740	Spectrogram 1	1	957277.55225	957280.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1472	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_095400.WAV	9.0
14741	Spectrogram 1	1	957278.55225	957281.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1835	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_095400.WAV	10.0
14742	Spectrogram 1	1	957288.55225	957291.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1291	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_095400.WAV	20.0
14743	Spectrogram 1	1	957289.55225	957292.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1188	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_095400.WAV	21.0
14744	Spectrogram 1	1	957291.55225	957294.55225	0	15000	Orange-billed Nightingale-Thrush	obnthr1	0.2415	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_095400.WAV	23.0
14745	Spectrogram 1	1	957294.55225	957297.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1109	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_095400.WAV	26.0
14746	Spectrogram 1	1	957295.55225	957298.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1581	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_095400.WAV	27.0
14747	Spectrogram 1	1	957299.55225	957302.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1408	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_095400.WAV	31.0
14748	Spectrogram 1	1	957305.55225	957308.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1433	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_095400.WAV	37.0
14749	Spectrogram 1	1	957310.55225	957313.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2134	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_095400.WAV	42.0
14750	Spectrogram 1	1	957316.55225	957319.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2955	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_095400.WAV	48.0
14751	Spectrogram 1	1	957317.55225	957320.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2766	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_095400.WAV	49.0
14752	Spectrogram 1	1	957318.55225	957321.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1104	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_095400.WAV	50.0
14753	Spectrogram 1	1	957319.55225	957322.55225	0	15000	Orange-billed Nightingale-Thrush	obnthr1	0.1006	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_095400.WAV	51.0
14754	Spectrogram 1	1	957322.55225	957325.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1422	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_095400.WAV	54.0
14755	Spectrogram 1	1	957330.55225	957333.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2940	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_100000.WAV	2.0
14756	Spectrogram 1	1	957337.55225	957340.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1239	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_100000.WAV	9.0
14757	Spectrogram 1	1	957338.55225	957341.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3410	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_100000.WAV	10.0
14758	Spectrogram 1	1	957345.55225	957348.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1706	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_100000.WAV	17.0
14759	Spectrogram 1	1	957349.55225	957352.55225	0	15000	Brown-backed Solitaire	brbsol1	0.1286	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_100000.WAV	21.0
14760	Spectrogram 1	1	957376.55225	957379.55225	0	15000	Brown-backed Solitaire	brbsol1	0.1187	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_100000.WAV	48.0
14761	Spectrogram 1	1	957380.55225	957383.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2358	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_100000.WAV	52.0
14762	Spectrogram 1	1	957385.55225	957388.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3281	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_100000.WAV	57.0
14763	Spectrogram 1	1	957388.55225	957391.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.5721	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_100600.WAV	0.0
14764	Spectrogram 1	1	957389.55225	957392.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.8597	D:\recs9_27_06_2025\T4\249C600363FA52A6_20250618_100600.WAV	1.0
