Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
23393	Spectrogram 1	1	1072622.0	1072625.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.5243	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_095400.WAV	30.0
23394	Spectrogram 1	1	1072623.0	1072626.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2924	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_095400.WAV	31.0
23395	Spectrogram 1	1	1072630.0	1072633.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2740	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_095400.WAV	38.0
23396	Spectrogram 1	1	1072845.0	1072848.0	0	15000	White-throated Thrush	whtrob1	0.1142	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	13.0
23397	Spectrogram 1	1	1072847.0	1072850.0	0	15000	White-throated Thrush	whtrob1	0.1513	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	15.0
23398	Spectrogram 1	1	1072848.0	1072851.0	0	15000	White-throated Thrush	whtrob1	0.3545	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	16.0
23399	Spectrogram 1	1	1072849.0	1072852.0	0	15000	White-throated Thrush	whtrob1	0.6235	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	17.0
23400	Spectrogram 1	1	1072850.0	1072853.0	0	15000	White-throated Thrush	whtrob1	0.1090	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	18.0
23401	Spectrogram 1	1	1072851.0	1072854.0	0	15000	White-throated Thrush	whtrob1	0.1266	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	19.0
23402	Spectrogram 1	1	1072852.0	1072855.0	0	15000	White-throated Thrush	whtrob1	0.3767	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	20.0
23403	Spectrogram 1	1	1072853.0	1072856.0	0	15000	White-throated Thrush	whtrob1	0.3998	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	21.0
23404	Spectrogram 1	1	1072854.0	1072857.0	0	15000	White-throated Thrush	whtrob1	0.3762	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	22.0
23405	Spectrogram 1	1	1072855.0	1072858.0	0	15000	White-throated Thrush	whtrob1	0.2215	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	23.0
23406	Spectrogram 1	1	1072857.0	1072860.0	0	15000	White-throated Thrush	whtrob1	0.1669	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	25.0
23407	Spectrogram 1	1	1072858.0	1072861.0	0	15000	White-throated Thrush	whtrob1	0.1155	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	26.0
23408	Spectrogram 1	1	1072865.0	1072868.0	0	15000	White-throated Thrush	whtrob1	0.3744	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	33.0
23409	Spectrogram 1	1	1072866.0	1072869.0	0	15000	White-throated Thrush	whtrob1	0.1642	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	34.0
23410	Spectrogram 1	1	1072870.0	1072873.0	0	15000	White-throated Thrush	whtrob1	0.1873	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	38.0
23411	Spectrogram 1	1	1072872.0	1072875.0	0	15000	White-throated Thrush	whtrob1	0.1051	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	40.0
23412	Spectrogram 1	1	1072874.0	1072877.0	0	15000	White-throated Thrush	whtrob1	0.1490	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	42.0
23413	Spectrogram 1	1	1072875.0	1072878.0	0	15000	White-throated Thrush	whtrob1	0.1045	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	43.0
23414	Spectrogram 1	1	1072877.0	1072880.0	0	15000	White-throated Thrush	whtrob1	0.1395	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	45.0
23415	Spectrogram 1	1	1072879.0	1072882.0	0	15000	White-throated Thrush	whtrob1	0.1117	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	47.0
23416	Spectrogram 1	1	1072880.0	1072883.0	0	15000	White-throated Thrush	whtrob1	0.1321	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	48.0
23417	Spectrogram 1	1	1072881.0	1072884.0	0	15000	White-throated Thrush	whtrob1	0.1308	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	49.0
23418	Spectrogram 1	1	1072882.0	1072885.0	0	15000	White-throated Thrush	whtrob1	0.2587	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	50.0
23419	Spectrogram 1	1	1072886.0	1072889.0	0	15000	White-throated Thrush	whtrob1	0.2257	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	54.0
23420	Spectrogram 1	1	1072887.0	1072890.0	0	15000	White-throated Thrush	whtrob1	0.1461	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_101800.WAV	55.0
23421	Spectrogram 1	1	1072916.0	1072919.0	0	15000	Brown-backed Solitaire	brbsol1	0.2621	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_102400.WAV	24.0
23422	Spectrogram 1	1	1072941.0	1072944.0	0	15000	Brown-backed Solitaire	brbsol1	0.1010	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_102400.WAV	49.0
23423	Spectrogram 1	1	1072942.0	1072945.0	0	15000	Brown-backed Solitaire	brbsol1	0.1073	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_102400.WAV	50.0
23424	Spectrogram 1	1	1073313.0	1073316.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3413	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_110600.WAV	1.0
23425	Spectrogram 1	1	1073314.0	1073317.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.5294	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_110600.WAV	2.0
23426	Spectrogram 1	1	1073315.0	1073318.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1194	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_110600.WAV	3.0
23427	Spectrogram 1	1	1073320.0	1073323.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3971	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_110600.WAV	8.0
23428	Spectrogram 1	1	1073321.0	1073324.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.5397	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_110600.WAV	9.0
23429	Spectrogram 1	1	1073322.0	1073325.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.5412	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_110600.WAV	10.0
23430	Spectrogram 1	1	1073346.0	1073349.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.4385	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_110600.WAV	34.0
23431	Spectrogram 1	1	1073347.0	1073350.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2848	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_110600.WAV	35.0
23432	Spectrogram 1	1	1073348.0	1073351.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1925	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_110600.WAV	36.0
23433	Spectrogram 1	1	1073354.0	1073357.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1495	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_110600.WAV	42.0
23434	Spectrogram 1	1	1073355.0	1073358.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3654	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_110600.WAV	43.0
23435	Spectrogram 1	1	1073356.0	1073359.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2940	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_110600.WAV	44.0
23436	Spectrogram 1	1	1073450.0	1073453.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2107	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_111800.WAV	18.0
23437	Spectrogram 1	1	1073455.0	1073458.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1418	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_111800.WAV	23.0
23438	Spectrogram 1	1	1073456.0	1073459.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1248	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_111800.WAV	24.0
23439	Spectrogram 1	1	1073464.0	1073467.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1135	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_111800.WAV	32.0
23440	Spectrogram 1	1	1073465.0	1073468.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2608	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_111800.WAV	33.0
23441	Spectrogram 1	1	1073469.0	1073472.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.5909	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_111800.WAV	37.0
23442	Spectrogram 1	1	1073474.0	1073477.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1436	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_111800.WAV	42.0
23443	Spectrogram 1	1	1073707.0	1073710.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1201	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_114200.WAV	35.0
23444	Spectrogram 1	1	1073796.0	1073799.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.6059	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	4.0
23445	Spectrogram 1	1	1073797.0	1073800.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2155	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	5.0
23446	Spectrogram 1	1	1073801.0	1073804.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.4305	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	9.0
23447	Spectrogram 1	1	1073802.0	1073805.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.7522	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	10.0
23448	Spectrogram 1	1	1073803.0	1073806.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.7386	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	11.0
23449	Spectrogram 1	1	1073805.0	1073808.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.8380	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	13.0
23450	Spectrogram 1	1	1073806.0	1073809.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.9751	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	14.0
23451	Spectrogram 1	1	1073807.0	1073810.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.9753	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	15.0
23452	Spectrogram 1	1	1073811.0	1073814.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2446	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	19.0
23453	Spectrogram 1	1	1073812.0	1073815.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.6612	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	20.0
23454	Spectrogram 1	1	1073813.0	1073816.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.7061	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	21.0
23455	Spectrogram 1	1	1073816.0	1073819.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.8444	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	24.0
23456	Spectrogram 1	1	1073817.0	1073820.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.8762	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	25.0
23457	Spectrogram 1	1	1073818.0	1073821.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.8750	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	26.0
23458	Spectrogram 1	1	1073823.0	1073826.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.7117	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	31.0
23459	Spectrogram 1	1	1073824.0	1073827.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.7022	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	32.0
23460	Spectrogram 1	1	1073825.0	1073828.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.4754	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	33.0
23461	Spectrogram 1	1	1073828.0	1073831.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3666	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	36.0
23462	Spectrogram 1	1	1073829.0	1073832.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.7041	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	37.0
23463	Spectrogram 1	1	1073830.0	1073833.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.8211	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	38.0
23464	Spectrogram 1	1	1073831.0	1073834.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.4739	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	39.0
23465	Spectrogram 1	1	1073834.0	1073837.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.7346	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	42.0
23466	Spectrogram 1	1	1073835.0	1073838.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.8741	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	43.0
23467	Spectrogram 1	1	1073836.0	1073839.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3829	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	44.0
23468	Spectrogram 1	1	1073839.0	1073842.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.8764	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	47.0
23469	Spectrogram 1	1	1073840.0	1073843.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.6239	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	48.0
23470	Spectrogram 1	1	1073841.0	1073844.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.6280	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	49.0
23471	Spectrogram 1	1	1073845.0	1073848.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.7391	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	53.0
23472	Spectrogram 1	1	1073846.0	1073849.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.5356	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	54.0
23473	Spectrogram 1	1	1073847.0	1073850.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.5693	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	55.0
23474	Spectrogram 1	1	1073849.0	1073852.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1966	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_115400.WAV	57.0
23475	Spectrogram 1	1	1073852.0	1073855.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.4169	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120000.WAV	0.0
23476	Spectrogram 1	1	1073853.0	1073856.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.6296	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120000.WAV	1.0
23477	Spectrogram 1	1	1073854.0	1073857.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3736	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120000.WAV	2.0
23478	Spectrogram 1	1	1073857.0	1073860.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.5675	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120000.WAV	5.0
23479	Spectrogram 1	1	1073858.0	1073861.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.9086	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120000.WAV	6.0
23480	Spectrogram 1	1	1073859.0	1073862.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.6582	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120000.WAV	7.0
23481	Spectrogram 1	1	1073865.0	1073868.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3594	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120000.WAV	13.0
23482	Spectrogram 1	1	1073866.0	1073869.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.8785	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120000.WAV	14.0
23483	Spectrogram 1	1	1073867.0	1073870.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.8327	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120000.WAV	15.0
23484	Spectrogram 1	1	1073868.0	1073871.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2923	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120000.WAV	16.0
23485	Spectrogram 1	1	1073880.0	1073883.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.5307	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120000.WAV	28.0
23486	Spectrogram 1	1	1073881.0	1073884.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2344	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120000.WAV	29.0
23487	Spectrogram 1	1	1073882.0	1073885.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1322	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120000.WAV	30.0
23488	Spectrogram 1	1	1073912.0	1073915.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.9366	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120600.WAV	0.0
23489	Spectrogram 1	1	1073913.0	1073916.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.8579	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120600.WAV	1.0
23490	Spectrogram 1	1	1073914.0	1073917.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1212	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120600.WAV	2.0
23491	Spectrogram 1	1	1073918.0	1073921.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3230	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120600.WAV	6.0
23492	Spectrogram 1	1	1073923.0	1073926.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.4266	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120600.WAV	11.0
23493	Spectrogram 1	1	1073924.0	1073927.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.5906	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120600.WAV	12.0
23494	Spectrogram 1	1	1073925.0	1073928.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2144	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120600.WAV	13.0
23495	Spectrogram 1	1	1073938.0	1073941.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1466	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120600.WAV	26.0
23496	Spectrogram 1	1	1073939.0	1073942.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3260	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120600.WAV	27.0
23497	Spectrogram 1	1	1073940.0	1073943.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2477	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120600.WAV	28.0
23498	Spectrogram 1	1	1073944.0	1073947.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2304	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120600.WAV	32.0
23499	Spectrogram 1	1	1073945.0	1073948.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.8970	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120600.WAV	33.0
23500	Spectrogram 1	1	1073946.0	1073949.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.5591	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120600.WAV	34.0
23501	Spectrogram 1	1	1073959.0	1073962.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1787	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120600.WAV	47.0
23502	Spectrogram 1	1	1073960.0	1073963.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.5474	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120600.WAV	48.0
23503	Spectrogram 1	1	1073961.0	1073964.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2369	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120600.WAV	49.0
23504	Spectrogram 1	1	1073964.0	1073967.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.5008	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120600.WAV	52.0
23505	Spectrogram 1	1	1073965.0	1073968.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.6416	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120600.WAV	53.0
23506	Spectrogram 1	1	1073966.0	1073969.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.4610	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120600.WAV	54.0
23507	Spectrogram 1	1	1073969.0	1073972.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2137	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_120600.WAV	57.0
23508	Spectrogram 1	1	1073991.0	1073994.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2005	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_121200.WAV	19.0
23509	Spectrogram 1	1	1073996.0	1073999.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1157	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_121200.WAV	24.0
23510	Spectrogram 1	1	1073997.0	1074000.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1151	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_121200.WAV	25.0
23511	Spectrogram 1	1	1073998.0	1074001.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1252	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_121200.WAV	26.0
23512	Spectrogram 1	1	1074001.0	1074004.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2125	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_121200.WAV	29.0
23513	Spectrogram 1	1	1074002.0	1074005.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2198	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_121200.WAV	30.0
23514	Spectrogram 1	1	1074007.0	1074010.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1986	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_121200.WAV	35.0
23515	Spectrogram 1	1	1074008.0	1074011.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1811	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_121200.WAV	36.0
23516	Spectrogram 1	1	1074024.0	1074027.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2279	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_121200.WAV	52.0
23517	Spectrogram 1	1	1074025.0	1074028.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1065	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_121200.WAV	53.0
23518	Spectrogram 1	1	1074098.0	1074101.0	0	15000	Flame-colored Tanager	flctan	0.1248	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_122400.WAV	6.0
23519	Spectrogram 1	1	1074114.0	1074117.0	0	15000	Western Tanager	westan	0.1005	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_122400.WAV	22.0
23520	Spectrogram 1	1	1074152.0	1074155.0	0	15000	Great Horned Owl	grhowl	0.1092	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_123000.WAV	0.0
23521	Spectrogram 1	1	1074159.0	1074162.0	0	15000	Flame-colored Tanager	flctan	0.2339	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_123000.WAV	7.0
23522	Spectrogram 1	1	1074301.0	1074304.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1061	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_124200.WAV	29.0
23523	Spectrogram 1	1	1074306.0	1074309.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3164	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_124200.WAV	34.0
23524	Spectrogram 1	1	1074324.0	1074327.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1501	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_124200.WAV	52.0
23525	Spectrogram 1	1	1074340.0	1074343.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1133	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_124800.WAV	8.0
23526	Spectrogram 1	1	1074348.0	1074351.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2706	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_124800.WAV	16.0
23527	Spectrogram 1	1	1074352.0	1074355.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2421	D:\recs10_11_07_2025\TCASA\2453AC0263FB4E87_20250710_124800.WAV	20.0
